Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Source_Sheet,Habitat_Source_File,TaxonCode,Previously_Obs,Month,Month_Name,Day,Start_Time_Min,End_Time_Min,Observation_Duration_Min
MANA,,,MANA-0197,Grassland,2018,2018-07-14,07:42:00,07:52:00,Brian Swimelar,3,7.5 - 10 min,Visualization,,True,Undetermined,American Robin,Turdus migratorius,179759,AMRO,False,False,24.1000003814697,71.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,87136,False,7,July,14,462,472,10
MANA,,,MANA-0197,Grassland,2018,2018-07-14,07:42:00,07:52:00,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,EATO,False,True,24.1000003814697,71.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,83803,False,7,July,14,462,472,10
MANA,,,MANA-0197,Grassland,2018,2018-07-14,07:42:00,07:52:00,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,24.1000003814697,71.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,94228,False,7,July,14,462,472,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,92708,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,84790,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,84790,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,92708,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,94228,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625,GRCA,False,False,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,89977,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,94257,False,7,July,14,504,514,10
MANA,,,MANA-0171,Grassland,2018,2018-07-14,08:24:00,08:34:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,94228,False,7,July,14,504,514,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,RBWO,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,84865,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680,BLJA,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,86252,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,GCFL,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,85791,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,94257,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,84790,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,94228,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,92708,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,92708,False,7,July,14,479,489,10
MANA,,,MANA-0196,Grassland,2018,2018-07-14,07:59:00,08:09:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,EATO,False,True,28.2000007629395,52.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,83803,False,7,July,14,479,489,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,MANA,Grassland,84790,False,7,July,14,571,581,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,MANA,Grassland,94257,False,7,July,14,571,581,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,MANA,Grassland,94228,False,7,July,14,571,581,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Female,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,MANA,Grassland,95286,False,7,July,14,571,581,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,MANA,Grassland,95286,False,7,July,14,571,581,10
MANA,,,MANA-0278,Grassland,2018,2018-07-14,09:31:00,09:41:00,Brian Swimelar,3,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,MANA,Grassland,94257,False,7,July,14,571,581,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731,AMCR,False,False,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,MANA,Grassland,87106,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,MANA,Grassland,95286,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,EATO,False,True,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,MANA,Grassland,83803,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,MANA,Grassland,84790,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,0-2.5 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,MANA,Grassland,95286,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,7.5 - 10 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,MANA,Grassland,87409,False,7,July,14,538,548,10
MANA,,,MANA-0241,Grassland,2018,2018-07-14,08:58:00,09:08:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,28.0,49.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,MANA,Grassland,94228,False,7,July,14,538,548,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,7.5 - 10 min,Visualization,<= 50 Meters,False,Female,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,93613,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,7.5 - 10 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,95286,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,0-2.5 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,93613,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,92708,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,84790,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,0-2.5 min,Visualization,,True,Undetermined,Mourning Dove,Zenaida macroura,177125,MODO,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,82737,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,95286,False,7,July,14,612,622,10
MANA,,,MANA-0246,Grassland,2018,2018-07-14,10:12:00,10:22:00,Brian Swimelar,3,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,31.7999992370605,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,93613,False,7,July,14,612,622,10
MANA,,,MANA-0279,Grassland,2018,2018-07-14,09:48:00,09:58:00,Brian Swimelar,3,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,MANA,Grassland,94228,False,7,July,14,588,598,10
MANA,,,MANA-0279,Grassland,2018,2018-07-14,09:48:00,09:58:00,Brian Swimelar,3,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,MANA,Grassland,84790,False,7,July,14,588,598,10
MANA,,,MANA-0279,Grassland,2018,2018-07-14,09:48:00,09:58:00,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,MANA,Grassland,92708,False,7,July,14,588,598,10
MANA,,,MANA-0279,Grassland,2018,2018-07-14,09:48:00,09:58:00,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,YBCU,False,False,27.6000003814697,48.7999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,MANA,Grassland,89102,False,7,July,14,588,598,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,ETTI,False,False,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,266957,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680,BLJA,False,False,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,86252,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,94228,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,94257,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944,COYE,False,False,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,92708,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,84790,False,7,July,14,449,459,10
MANA,,,MANA-0173,Grassland,2018,2018-07-14,07:29:00,07:39:00,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,EATO,False,True,24.5,67.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,83803,False,7,July,14,449,459,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443,FISP,False,True,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,84790,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Blue Grosbeak,Guiraca caerulea,179145,BLGR,False,True,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,94251,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Blue Grosbeak,Guiraca caerulea,179145,BLGR,False,True,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,94251,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,94257,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,0-2.5 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,95286,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,94228,False,7,July,16,361,371,10
MANA,,,MANA-0146,Grassland,2018,2018-07-16,06:01:00,06:11:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,83867,False,7,July,16,361,371,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801,EABL,False,False,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,87184,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,7.5 - 10 min,Visualization,,True,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,87409,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile carolinensis,554383,CACH,False,True,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,265876,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,CACH,False,True,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,265876,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,BGGN,False,False,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,88038,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883,SCTA,False,True,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,88071,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,83867,False,7,July,16,375,385,10
MANA,,,MANA-0165,Grassland,2018,2018-07-16,06:15:00,06:25:00,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,93601,False,7,July,16,375,385,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,93613,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Female,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,93613,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492,SOSP,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,85643,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759,AMRO,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,87136,False,7,July,16,411,421,10
